Date,AAPL,CVX,JNJ,MSFT,NVDA,PFE,UNH,XOM
2021-10-26,60893400,7463000,6939100,28107300,485898000,29729100,3103900,25585100
2021-10-27,56094900,9096100,7018800,52588700,245990000,22317500,3520400,21764500
2021-10-28,100077900,7538200,6278800,26297900,234204000,18023400,1672600,16626400
2021-10-29,124953200,15294200,8526800,34766000,292503000,30307500,2497800,23966300
2021-11-01,74588300,11213800,5846400,27073200,265740000,32681500,2203100,19656400
2021-11-02,69122000,9189700,8450600,26487100,294112000,69248000,2600000,16300000
2021-11-03,54511500,10416000,6717800,21500100,239910000,44593100,2438200,17372800
2021-11-04,60394600,9673000,8224400,23992200,1153631000,38172500,2517300,17720100
2021-11-05,65463900,8102100,6215900,22570100,851260000,173959100,2905000,18565100
2021-11-08,55020900,7695900,5578800,20897000,503101000,57423300,2279900,17696000
2021-11-09,56787900,10945900,6112800,21307400,646746000,29920400,2657800,18781300
2021-11-10,65187100,10305100,6225100,25500900,636206000,42696200,2818200,20177200
2021-11-11,41000000,7317500,4118800,16849800,332172000,42370400,2246800,13319300
2021-11-12,63804000,8682800,18995200,23831000,413054000,27780600,2609500,18158900
2021-11-15,59222800,11050400,7496200,16723000,384909000,27763200,2849600,18849200
2021-11-16,59256200,10566300,7594700,20886800,264484000,31297200,3383800,17028700
2021-11-17,88807000,11108000,5414500,19053400,428508000,36889800,2281500,15497000
2021-11-18,137827700,8368600,6358700,22463500,781711000,32872600,2073800,16948200
2021-11-19,117305600,13532600,7620700,21963400,533867000,47966200,3536100,32035500
2021-11-22,117467900,9947100,7634500,31031100,754335000,27287900,2598700,21994400
2021-11-23,96041900,10366800,7734000,30427600,532163000,24946200,2857000,21185900
2021-11-24,69463600,8500900,5230900,21661300,435162000,18556800,2248800,15869700
2021-11-26,76959800,11861800,8523100,24217200,283069000,66561300,2480600,24979600
2021-11-29,88748200,12003800,9188500,28563500,454964000,72660800,4079700,18946400
2021-11-30,174048100,24451200,14981700,42885600,622066000,64598400,7435400,34979800
2021-12-01,152052500,12302700,9835800,33337600,484368000,59810400,4325500,30630600
2021-12-02,136739200,11392400,11334700,30766000,472890000,46361700,4738700,29216000
2021-12-03,118023100,10445100,8750500,41779300,544325000,37574800,3038300,22014700
2021-12-06,107497000,9833900,9692000,30032600,658938000,53724000,4721500,19210500
2021-12-07,120405400,11419600,8311300,31021900,593053000,41575400,3105200,19800400
2021-12-08,116998900,8827900,6216400,24761000,475551000,37429200,3228300,18214400
2021-12-09,108923700,8334700,8574200,22214200,488507000,38325700,2977400,16910300
2021-12-10,115402700,9090700,6572200,38095700,488825000,26079400,2572300,17942400
2021-12-13,153237000,8533000,11142300,28899400,598344000,54923200,2724800,17793700
2021-12-14,139380400,12245300,10482400,44438700,667035000,48685700,3018000,22551100
2021-12-15,131063300,11069500,8552200,35381100,698297000,75202900,4188600,19961900
2021-12-16,150185800,11344700,8998600,35034800,707366000,75183600,4080800,21187800
2021-12-17,195432700,22727900,16726200,47750300,713758000,104192100,5707200,44338100
2021-12-20,107499100,13464400,7954500,28326500,461847000,55712200,3145600,21819300
2021-12-21,91185900,11368200,7954200,24740600,524385000,63877900,2536000,19798900
2021-12-22,92135300,8345200,4178200,24831500,395184000,62594900,1687500,14058300
2021-12-23,68356600,7416600,3501500,19617800,343022000,39203200,1706500,13543300
2021-12-27,74919600,7745500,3704800,19947000,403686000,27362600,1349400,12593700
2021-12-28,79144300,6516000,3187000,15661500,420591000,36901700,1495500,12781000
2021-12-29,62348900,6957400,3662000,15042000,343139000,26170200,1573900,12733600
2021-12-30,59773000,6016000,4231800,15994500,308864000,24559000,1309800,11940300
2021-12-31,64062300,5706600,4409500,18000800,266530000,28579600,1695400,14072000
2022-01-03,104487900,10717700,6012200,28865100,391547000,57219200,3033600,24282400
2022-01-04,99310400,16413100,6748400,32674300,527154000,66993100,3908100,38584000
2022-01-05,94537600,15487100,7016100,40054300,498064000,52956400,3921100,34033300
2022-01-06,96904000,13318500,7301600,39646100,454186000,37000400,6555200,30668500
2022-01-07,86709100,14164600,6986000,32720000,409939000,27703400,5494200,23985400
2022-01-10,106765600,12626100,7698400,44289500,594681000,34044700,5831800,22760300
2022-01-11,76138300,14609000,8341100,29386800,404089000,33576600,3332800,32936100
2022-01-12,74805200,12469200,8116200,34372200,383413000,27608500,3502300,23045100
2022-01-13,84505800,9691300,6159400,45366000,540171000,28117900,3005300,21043200
2022-01-14,80440800,13281000,5847700,39846400,395832000,27072500,3665400,23012900
2022-01-18,90956700,12905500,7815600,42333200,424270000,35598000,3938800,32841200
2022-01-19,94815000,12064300,5926500,45933900,488315000,27300400,4030900,26431600
2022-01-20,91420500,11370400,6011300,35380700,435181000,35105300,3228600,26774600
2022-01-21,122848900,13055700,10550300,57984400,718958000,41059000,4273200,35995200
2022-01-24,162294600,19513700,14054600,85731500,913982000,59036400,4780700,41507000
2022-01-25,115798400,19984500,14081200,72848600,664616000,43983200,3428900,39278400
2022-01-26,108275300,17266500,9963200,90428900,755959000,39644800,4435900,35252400
2022-01-27,121954600,20654100,9066700,53481300,573353000,36957200,3508100,29174700
2022-01-28,179935700,24817800,9783100,49743700,543774000,28590400,3364400,30595700
2022-01-31,115541600,16401800,8054800,46444500,564680000,38644600,3500500,36085500
2022-02-01,86213900,16169700,8154700,40950400,518925000,27883300,3148600,61033100
2022-02-02,84914300,10906700,7382800,36636000,543419000,32039300,3026800,30299300
2022-02-03,89418100,9447700,6240400,43730000,410178000,22635800,4370900,28529400
2022-02-04,82465400,13034700,6392200,35096500,354829000,24932200,3066400,32197500
2022-02-07,77251200,18422500,6065700,28533300,376868000,32358500,2937200,34949200
2022-02-08,74829200,11021600,6296100,32421200,410359000,67922000,3534700,34356300
2022-02-09,71285000,10140800,5387500,31284700,524282000,38522200,2818100,40106100
2022-02-10,90865900,11012700,10355300,45386200,513200000,34200600,2626100,28527700
2022-02-11,98670700,12821200,13125300,39175600,605472000,34997800,2493800,42002100
2022-02-14,86185500,15945000,8967600,36359500,440424000,42973100,2549500,34652800
2022-02-15,62527400,11746800,6631400,27058300,699869000,29150000,3001000,25075100
2022-02-16,61177400,11348800,8482400,29982100,732676000,27672600,2651800,21733800
2022-02-17,69589300,10073900,6227600,32461600,810595000,21231700,2403100,23738800
2022-02-18,82772700,10691800,6423200,34264000,761255000,26955300,2992300,23394800
2022-02-22,91162800,19428700,6868900,41736100,633422000,34814800,3029800,35947800
2022-02-23,90009200,16134200,8016900,37811200,566511000,25793000,2840300,25385000
2022-02-24,141147500,22108900,12883400,56989700,735801000,44227300,3933000,46199900
2022-02-25,91974200,28028000,11340400,32546700,528866000,31199200,3314400,28310300
2022-02-28,95056600,24394300,9373500,34627500,477319000,35296100,3918300,32204600
2022-03-01,83474400,31159900,8737800,31217800,412056000,29854500,2917600,40002300
2022-03-02,79724800,31329500,6793300,31873000,389642000,36516200,3675900,44321400
2022-03-03,76678400,22492900,7333700,27314500,365095000,30553300,3139400,30196600
2022-03-04,83737200,29034400,6302500,32356500,431415000,33217300,4170100,42802200
2022-03-07,96418800,34824700,11663400,43157200,450821000,33171300,4123300,55207900
2022-03-08,131148300,57231000,11100300,48159500,557467000,32913300,3849500,72082300
2022-03-09,91454900,43430000,7248200,35204500,492742000,24718900,3115500,65466700
2022-03-10,105342000,34913600,6171400,30628000,428066000,24542300,2834800,44644200
2022-03-11,96970100,28423600,5188000,27209300,367209000,33701900,2615000,35303400
2022-03-14,108732100,25156200,7729500,30660700,385354000,42314500,2704100,37462600
2022-03-15,92964300,28534400,10554400,34245100,491996000,30172100,3043000,47957900
2022-03-16,102300200,22299700,9603300,37826300,671422000,29891400,3497100,37812300
2022-03-17,75615400,15750700,7472100,30816600,471941000,30598600,2357200,34041900
2022-03-18,123511700,23214700,13809500,43390600,730719000,51815000,5065600,41461500
2022-03-21,95811400,13180600,7574900,28351200,591727000,34592500,2617700,33089300
2022-03-22,81532000,11063900,8442100,27599700,547007000,32253600,2752500,23132200
2022-03-23,98062700,10755000,5254200,25715400,502120000,29183700,2753200,27716300
2022-03-24,90131400,9024800,5012300,24484500,877379000,25177500,2789200,19871600
2022-03-25,80546200,10254700,4809500,22566500,579016000,17429600,2551100,22398300
2022-03-28,90371900,9992000,5604200,29578200,425494000,21863700,2643000,21552400
2022-03-29,100589400,15102600,5933400,30393400,488984000,39970000,3478400,27036300
2022-03-30,92633200,9906000,6277600,28163600,463487000,27599600,3041200,22079000
2022-03-31,103049300,10395900,11490400,33422100,523440000,26055200,3979700,27861500
2022-04-01,78751300,8795300,6525600,27110500,517235000,19073100,2344100,18671100
2022-04-04,76468400,8718600,6860600,24289600,397120000,20462800,2657500,20869400
2022-04-05,73401800,9538200,7446100,23156700,436615000,21176700,3268600,21753100
2022-04-06,89058800,9269000,10330900,40110400,703833000,31717500,3955600,24768200
2022-04-07,77594700,8018400,7385200,31411200,557992000,36305700,2867000,26122000
2022-04-08,76575500,10801200,7144500,24361900,524781000,24612200,3986700,24866500
2022-04-11,72246700,10206100,5932000,34569300,575207000,22054300,3574000,21800100
2022-04-12,79265200,9528400,5957500,30966700,662258000,22810700,3575700,22444200
2022-04-13,70618900,7330700,5643100,21907200,516943000,15777800,3012000,19306800
2022-04-14,75329400,9421100,6188200,28221600,569097000,17240100,4211300,24566400
2022-04-18,69023900,7639000,6318700,20778000,525701000,17065000,2087100,19032300
2022-04-19,67723800,6970200,14380800,22297700,512781000,33441500,2207600,20382600
2022-04-20,67929800,7495000,8044900,22906700,468974000,24751800,2986300,20689400
2022-04-21,87227800,14594800,6969200,29454600,656209000,19105600,2539900,29010900
2022-04-22,84882400,12160100,8003600,29405800,624713000,22156800,3453300,23591600
2022-04-25,96046400,15449800,11176500,35678900,641566000,27390600,3030400,37698300
2022-04-26,95623200,9810600,10190000,46518400,653143000,25366500,2895300,28941500
2022-04-27,88063200,10396600,11090100,63477700,499460000,25819200,3353700,32773000
2022-04-28,130216800,9366400,9403900,33646600,570327000,28225400,2582700,33683800
2022-04-29,131747600,14713200,8463100,37073900,500435000,28343300,2873200,34656500
2022-05-02,123055300,11559000,7145400,35151100,572049000,36228400,3184300,36335200
2022-05-03,88966500,8827200,5898700,25978600,475751000,33716900,2763400,33908100
2022-05-04,108256500,9183200,5923000,33599300,648855000,28613700,4002600,46188400
2022-05-05,130525300,9807600,7089200,43260400,626331000,28333000,3359700,41013400
2022-05-06,116124600,10418100,6434000,37780300,633297000,19891400,3260300,29619300
2022-05-09,131577900,14110700,7855200,47726000,644455000,25012300,3862700,45851600
2022-05-10,115366700,11636000,8186700,39336400,761474000,27335900,4275500,34483200
2022-05-11,142689800,9105500,6138900,48975900,670167000,29699500,3936300,33020600
2022-05-12,182602000,8936400,6898600,51033800,708728000,33468400,3997600,29491500
2022-05-13,113990900,9229900,7732200,34925100,670437000,22423700,2453400,25798400
2022-05-16,86643800,13296300,5516700,32550900,521446000,19435600,2338800,26101200
2022-05-17,78336300,12827600,5751100,28828800,585830000,19918200,2289000,23120700
2022-05-18,109742900,13107500,8608800,31356000,545161000,22276000,3240500,25451200
2022-05-19,136095600,10958700,6874500,32692300,621310000,19865500,3813800,24387400
2022-05-20,137426100,9615000,7522100,39199300,739105000,31250400,3068200,28795000
2022-05-23,117726300,10216400,7040800,33175400,639889000,24035800,2279800,27239300
2022-05-24,104132700,9782700,6419800,29043900,588550000,26729800,2658100,24293300
2022-05-25,92482700,10174500,6558900,28547900,781132000,24003900,3161600,29947800
2022-05-26,90601500,11213900,6897600,25002100,996575000,23516300,2705800,24314800
2022-05-27,90978500,10512300,5853600,26910800,738379000,21407500,3349100,25588800
2022-05-31,103718400,20547600,16391400,37827700,664100000,66058200,4003100,44888100
2022-06-01,74286600,8824100,5175400,25292200,544514000,17430600,1765900,25815400
2022-06-02,72348100,7441900,8666500,44008200,648656000,21903400,2093500,19089100
2022-06-03,88570300,8435300,4234200,28059000,598779000,18125000,1756900,21038200
2022-06-06,71598400,6734200,5386500,22400300,422406000,16544400,1781500,20682100
2022-06-07,67808200,9668300,5447800,22860700,388914000,15091200,2341900,37810200
2022-06-08,53950200,8715200,4333100,17372300,363252000,12789800,3268100,31613200
2022-06-09,69473000,9764600,5509600,26439700,395574000,17572700,3148800,26607000
2022-06-10,91437900,9529700,6647300,31422800,465248000,23826000,2599900,30950500
2022-06-13,122207100,14614900,7997000,46135800,604153000,26989000,3764600,33421000
2022-06-14,84784300,10269300,7116800,28651500,469680000,23290300,3814200,31264000
2022-06-15,91533000,11565300,7796100,33111700,563936000,25748000,2550700,29620800
2022-06-16,108123900,18125900,7056700,33169200,545749000,20424500,3135600,35696700
2022-06-17,134520300,35575100,12486600,43084800,630334000,45047700,5277400,64610200
2022-06-21,81000500,13772000,8219700,29928300,483089000,19622100,5726800,35951500
2022-06-22,73409200,13735800,10593100,25939900,437135000,20382900,5061000,29727200
2022-06-23,72433800,15713700,10223500,25861400,463680000,20061700,4687700,35757200
2022-06-24,89116800,11108300,9374400,33923200,472153000,24343200,15861100,26639000
2022-06-27,70207900,9242400,5908600,24615100,427968000,16154300,3907100,25478700
2022-06-28,67083400,9183300,9245700,27295500,461149000,16417900,4978200,33096900
2022-06-29,66242400,9082900,7097900,20069800,482352000,13925700,3823400,25400900
2022-06-30,98964500,10685000,10777200,31730900,686070000,33495700,3568900,39948100
2022-07-01,71051600,7684600,5498400,22837700,577610000,16143300,2426600,26327900
2022-07-05,73353800,11513100,5676400,22941000,651397000,18406800,3029600,34591100
2022-07-06,74064300,12421200,5335600,23824400,529066000,21305500,2506700,33375700
2022-07-07,66253700,12741800,5725800,20859900,492903000,17847600,2385400,23817400
2022-07-08,64547800,7915500,3828300,19658800,467972000,11322700,3092100,17673800
2022-07-11,63141600,7056800,3645200,19455200,437321000,12921400,1743600,15603800
2022-07-12,77588800,8653900,4708800,35868500,458483000,14633500,2706500,21013000
2022-07-13,71185600,9414600,5291700,29497400,521918000,12927300,3467700,19928600
2022-07-14,78140700,10150200,5359600,25102800,456235000,14023800,3765500,26343000
2022-07-15,76259900,7051900,5691100,29774100,385935000,19885700,5742500,17243700
2022-07-18,81420900,7943900,7605700,20975000,670517000,15742900,3212000,19395800
2022-07-19,82982400,9152100,13256400,25012600,702366000,13402100,2953500,18248900
2022-07-20,64823400,7856600,7455800,22788300,760538000,12774400,4327500,16584400
2022-07-21,65086600,6724200,5729200,22404700,557049000,15103800,2667600,21375700
2022-07-22,66675400,5889500,4257000,21881300,536671000,10932100,1850300,15479500
2022-07-25,53623900,6210900,4437300,21056000,480748000,12995800,2337200,17536400
2022-07-26,55138700,6112800,4525500,39348000,397865000,16632500,2637800,15141200
2022-07-27,78620700,6223000,4648500,45994000,569776000,19203500,2268100,18047000
2022-07-28,81378700,6574300,5513000,33459300,474646000,38984900,2344500,20353100
2022-07-29,101786900,17143700,6451400,32152800,435460000,25037900,2945700,29825800
2022-08-01,67829400,8017800,5461400,21539600,476469000,19709900,2335000,20793200
2022-08-02,59907000,5928300,5794200,22754200,489527000,17802000,2114200,16722500
2022-08-03,82507500,8751400,5010000,23518900,418146000,16500100,1802900,23580800
2022-08-04,55474100,10640000,5651600,18098700,409652000,17026300,2368000,31821500
2022-08-05,56697000,7170200,5235500,16774600,386068000,16376600,2373400,17408000
2022-08-08,60276900,5966900,4629800,18739200,981859000,16071800,1656400,14458500
2022-08-09,63135500,5842200,5532500,23405200,668263000,12095600,2147200,19083400
2022-08-10,70170500,6145800,5603400,24687800,597422000,17355100,2291400,18302000
2022-08-11,57149200,7888600,9328700,20065900,509327000,44048800,3006200,18797900
2022-08-12,68039400,7244700,14606900,22619700,478094000,25835500,1981000,15058200
2022-08-15,54091700,8975200,10072000,18085700,457666000,15797800,1447300,20755200
2022-08-16,56377100,7218400,7453600,18102900,451240000,12874800,1773000,14038200
2022-08-17,79542000,6741100,7406600,18253400,446799000,13607200,1471700,13678000
2022-08-18,62290100,6477500,8312100,17186200,415447000,18916300,1486400,17770400
2022-08-19,70346300,6834200,8128500,20570000,441588000,15350200,2258000,16128600
2022-08-22,69026800,9147000,5462600,25061100,409593000,13601200,1672900,16019900
2022-08-23,54147100,10354800,5566300,17527400,369986000,16248900,2039600,23764700
2022-08-24,53841500,9468100,5684300,18137000,522661000,15551500,1761200,17050300
2022-08-25,51218200,8050700,5678700,16583400,770691000,14460000,1965800,15305700
2022-08-26,78961000,7765800,5667100,27549300,769127000,16546700,1906700,15531400
2022-08-29,73314000,8462600,5259200,20338500,496132000,13400500,1594000,23059200
2022-08-30,77906200,8814300,6973300,22767100,530181000,16303000,2013400,17086800
2022-08-31,87991100,13582700,8741700,24791800,573710000,26416800,2891300,18340900
2022-09-01,74229900,8244400,7509600,23263400,1178865000,19947600,2085300,16423000
2022-09-02,76957800,7526600,5803700,22855400,743157000,14667700,1944200,18206800
2022-09-06,73714800,8550000,7394600,21328200,535751000,17153500,2711900,19201500
2022-09-07,87449600,9442100,4590600,24126700,512657000,15378900,2504400,16274700
2022-09-08,84923800,9232500,5838400,20319900,624873000,18271000,1557500,18759200
2022-09-09,68028800,8261100,5500600,22084700,486612000,17501700,2495500,17158000
2022-09-12,104956000,8920800,6365300,18747700,484159000,13744800,2792000,16118900
2022-09-13,122656600,10308300,6726400,33353300,714956000,16603200,3172500,18229100
2022-09-14,87965400,11160800,9555700,23913000,588507000,17162500,2648100,22655700
2022-09-15,90481100,9665000,7174500,31530900,523625000,15802000,3058100,21092300
2022-09-16,162278800,43741600,20201500,39791800,670751000,30629500,3981700,37874700
2022-09-19,81474200,6813800,7380900,26826900,569685000,16256200,2130800,15342100
2022-09-20,107689800,8955200,7143400,26660300,524818000,15369000,2421700,14712500
2022-09-21,101696800,6877000,8071200,28625600,807679000,17505200,2427700,17332400
2022-09-22,86652500,6981100,7401100,31061200,759162000,18508100,2285600,16139400
2022-09-23,96029900,13919700,9598600,34176000,663309000,18871700,2536900,27738800
2022-09-26,93339400,9444000,8735500,27694200,547343000,18680200,2867400,22043400
2022-09-27,84442700,10121000,8686700,27018700,553854000,21562700,2583400,17307300
2022-09-28,146691400,8279800,8660900,29029700,542414000,16532600,3027300,19543300
2022-09-29,128138200,8197600,7008100,27484200,532763000,13559900,2392000,17896000
2022-09-30,124925300,9402700,8985200,35694800,565638000,22962300,3116000,21357600
2022-10-03,114311700,9597400,8657000,28880400,547478000,22834300,2562400,23881300
2022-10-04,87830100,9520200,6236100,34888400,584182000,28198800,3189800,22133700
2022-10-05,79471000,10633100,4539400,20347100,507131000,15673400,2281800,34857700
2022-10-06,68402200,9498300,5890700,20239900,644157000,22068200,2187300,29124700
2022-10-07,85925600,9972500,6363500,37769600,672478000,20095000,3273700,24507600
2022-10-10,74899000,5904500,5315600,29743600,698699000,17888000,2459100,16786100
2022-10-11,77033700,7533300,6212200,30474000,667482000,20981200,2844500,17804100
2022-10-12,70433700,4942000,4341700,21903900,492590000,18803600,2254300,12635800
2022-10-13,113224000,10227500,6465100,42551800,850103000,23135200,3999700,22019100
2022-10-14,88598000,7327900,5684600,30198600,713432000,16980500,5628900,15222000
2022-10-17,85250900,5890400,6710800,28142300,580774000,16678400,3282300,14283200
2022-10-18,99136600,5631200,10883600,26329600,659362000,18442800,2345500,14065400
2022-10-19,61758300,9766800,10044600,19985700,523131000,23054700,2500500,20921700
2022-10-20,64522000,8871500,5659900,21811000,652398000,17715000,2390800,17649000
2022-10-21,86548600,7971300,8487600,26299700,609494000,36575700,2896000,22814100
2022-10-24,75981900,7007700,6855500,24911200,517457000,24972000,2627100,17024200
2022-10-25,74732300,7280600,5661900,34775500,505482000,23127000,2411900,15719800
2022-10-26,88194300,6865300,6123800,82543200,532953000,21407900,2863500,17383800
2022-10-27,109180200,9177400,5390900,40424600,583113000,20377700,2212100,18214000
2022-10-28,164762400,10773900,6073900,40647700,521040000,27854000,2761900,28169400
2022-10-31,97943200,13281000,7810000,28357300,486341000,29961700,2770400,26401800
2022-11-01,80379300,9185600,6985000,30592300,432817000,30614500,3338900,22213100
2022-11-02,93604600,8087500,6877300,38407000,672628000,25813100,2696200,20654200
2022-11-03,97918500,6607800,4819900,36633900,500065000,20124600,2245300,17103700
2022-11-04,140814800,7491900,5300900,36789100,612576000,24528500,3513100,17541500
2022-11-07,83374600,7578000,6621000,33498000,410061000,20304400,2540300,16008000
2022-11-08,89908500,6308200,5148400,28192500,595292000,18054500,2797000,14661000
2022-11-09,74917800,8021700,6150000,27852900,454414000,15348100,2672600,19522800
2022-11-10,118854000,6981500,7877500,46268000,700819000,20480600,3426400,20146700
2022-11-11,93979700,8428300,11074700,34620200,655487000,20909800,7034300,20518900
2022-11-14,73374100,9722400,6581500,31123300,527852000,26143000,5238400,20858300
2022-11-15,89868300,7747300,9351000,31390100,545876000,25440500,5103800,19373800
2022-11-16,64218300,7941100,5500900,24093300,649547000,15822200,3430800,13591000
2022-11-17,80389400,6550500,4464100,23123500,710894000,13231100,4246300,12425900
2022-11-18,74829600,7661500,6555700,27613500,492072000,20666500,3566000,15415000
2022-11-21,58724100,8432900,5706600,26394700,404739000,14736000,3349600,20973000
2022-11-22,51804100,9018000,4707900,19665700,472866000,16358600,2567400,17719100
2022-11-23,58301400,5831200,5389200,19508500,427241000,10710800,2238300,11546700
2022-11-25,35195900,2796400,3058600,9200800,167934000,6760200,1419200,7136000
2022-11-28,69246000,9365500,6183100,24778200,303741000,20704000,2699900,23015500
2022-11-29,83763800,6985400,6700500,17956300,298384000,17160900,3751000,14453200
2022-11-30,111380900,10936700,13288000,47594200,565298000,35572700,9688900,23158100
2022-12-01,71250400,5217400,6282600,26041500,470977000,23592600,2997800,14398300
2022-12-02,65447400,6852300,5823900,21528500,371389000,16881600,2346200,15248400
2022-12-05,68826400,8162200,5120600,23435300,352255000,17959800,2424800,19287700
2022-12-06,64727200,8765000,7943500,22463700,352694000,21787100,3097700,21197000
2022-12-07,69721100,6936300,5702600,20481500,372388000,15929900,2849100,20061700
2022-12-08,62128300,8076600,4798500,22611800,515456000,26116800,2272300,21128800
2022-12-09,76097000,10754300,4561000,20609700,465338000,19933500,2852400,21298200
2022-12-12,70462700,9364900,4882400,30665100,457328000,18532200,2714100,20413200
2022-12-13,93886200,7838800,9177500,42196900,656589000,29461800,3369700,24305300
2022-12-14,82291200,7045500,9533600,35410900,496888000,36260300,2654600,17597300
2022-12-15,98931900,7272900,7602400,35560400,478542000,21627100,2963800,15365100
2022-12-16,160156900,23876000,18841800,86102000,478232000,65689500,7109100,54596600
2022-12-19,79592600,7131600,5736000,29696400,354039000,16081900,1808100,13611100
2022-12-20,77432800,6199100,6174700,25150800,403260000,12433800,2086100,14680000
2022-12-21,85928000,5479400,5472000,23690600,325025000,12925000,2182000,13565400
2022-12-22,77852100,5755000,5709100,28651700,565045000,14822300,1851600,13213000
2022-12-23,63814900,6079100,3683400,21207000,349326000,10666500,1292300,11539400
2022-12-27,69007800,5168000,3067300,16688600,464902000,12033800,1596700,11962100
2022-12-28,85438400,4494400,2645400,17457100,351066000,10053900,1694200,10702100
2022-12-29,75703700,4142100,2828800,19770700,354923000,8971300,1379700,10534000
2022-12-30,77034200,5005100,4216600,21938500,310490000,11396200,1849600,11799600
2023-01-03,112117500,7565400,6344900,25740000,401277000,15603800,3525600,15146200
2023-01-04,89113600,7684500,9788800,50623400,431324000,21808400,5070400,18058400
2023-01-05,80962700,6088200,6255300,39585600,389168000,20057400,5497100,15946600
2023-01-06,87754700,7191200,5706000,43613600,405044000,29635900,4841300,16348100
2023-01-09,70790800,8385600,7925300,27369800,504231000,30839100,3702800,17964600
2023-01-10,63896200,8307000,5047500,27033900,384101000,29212000,3164000,15104600
2023-01-11,69458900,6962600,6494800,28669300,353285000,23022200,4274200,16710400
2023-01-12,71379600,6891400,4269400,27269500,551409000,23345300,3726800,15357300
2023-01-13,57809700,5726300,6088000,21333300,447287000,18737500,5390100,12011400
2023-01-17,63646600,10697700,6053300,29831300,511102000,29391400,4495600,16542200
2023-01-18,69672800,8899200,7047800,30028700,439624000,33835000,4398200,16399700
2023-01-19,58280400,5907200,6939500,28623000,452932000,26614900,4549600,12928000
2023-01-20,80223600,10477900,8620600,35389800,564967000,25197600,3525900,16515600
2023-01-23,81760300,8381300,8425400,31934000,655163000,19398600,3418700,16584400
2023-01-24,66435100,5989000,10541800,40234400,496204000,18853100,3036300,13583000
2023-01-25,65799300,6727500,7099800,66526600,449537000,20828000,3037300,11914700
2023-01-26,54105100,14307800,6946100,33454500,489535000,38465500,3005000,21019700
2023-01-27,70555800,19654700,6058100,26498900,542142000,23798600,3177100,15179200
2023-01-30,64015300,11476000,23259100,25867400,488611000,24402200,3606900,18672100
2023-01-31,65874500,14481300,11612500,26541100,498017000,49722500,5567000,27861800
2023-02-01,77663600,11526400,9865300,31259900,660477000,24482300,3451200,19464900
2023-02-02,118339000,10463400,10099000,39940400,564276000,35279200,11169900,24562100
2023-02-03,154357300,8404900,6868500,29077300,429366000,23742000,5440100,20226600
2023-02-06,69858300,7659500,7021000,22518000,452197000,18071200,4174200,13855200
2023-02-07,83322600,10256500,7310800,50841400,664150000,22999500,3394600,16013300
2023-02-08,64120100,9784700,6054700,54686000,559651000,19362300,3466400,18459700
2023-02-09,56007100,10123400,7949500,42375100,523876000,20809200,3664600,17439300
2023-02-10,57450700,11602400,7028000,25818500,550737000,18619600,3418100,24918600
2023-02-13,62199000,9442900,6414700,44630900,474919000,17878000,2589000,14536200
2023-02-14,61707600,8077300,6316000,37047900,675474000,17506900,2072600,12079000
2023-02-15,65573800,8885700,12621800,28922400,420575000,18994700,2242500,13663400
2023-02-16,68167900,6727500,11177000,29603600,412026000,17832000,2611500,11360600
2023-02-17,59144100,9612100,12401900,30000100,465888000,18293400,3891500,20758300
2023-02-21,58867200,7259700,9423900,28397400,410015000,17356600,2877300,14469400
2023-02-22,51011300,6205900,9820200,22491100,513184000,17394200,2982800,13973800
2023-02-23,48394200,6445500,9385100,29219100,1117995000,21104300,2511800,11289400
2023-02-24,55469600,5330200,8689700,24990900,589716000,16806100,2940400,14351000
2023-02-27,44998500,6386800,7267100,21190000,452994000,26370300,3006200,11710500
2023-02-28,50547000,10854200,9062300,22491000,455963000,31086900,3902100,18107000
2023-03-01,55479000,7470400,6767000,27565300,460026000,21104400,2996900,13200000
2023-03-02,52238100,5582000,8762500,24808200,389415000,19110600,2188800,10339900
2023-03-03,70732300,6007500,5747200,30760100,412393000,20922000,2863300,13006700
2023-03-06,87558000,7703600,8148200,24109800,437429000,19434800,3812700,14347400
2023-03-07,56182000,7393000,7457700,21473200,515154000,23205800,2589200,11525300
2023-03-08,47204800,5435800,6230500,17340200,513573000,16756100,3036600,13509800
2023-03-09,53833600,6214700,7439400,26653400,501257000,18585100,2780400,12961200
2023-03-10,68572400,7385800,8504300,28333900,474866000,26328100,3787500,15795700
2023-03-13,84457100,10106100,10799600,33339700,421890000,35299400,2971600,20745600
2023-03-14,73695900,10035200,8421200,33620300,474910000,24583600,3258200,18263500
2023-03-15,77167900,14063100,7757700,46028000,524486000,25498400,3770200,25733800
2023-03-16,76161100,12849600,7605500,54768800,583253000,21095900,2940500,27465200
2023-03-17,98944600,33161800,20540700,69527400,848547000,57457800,5290000,43199500
2023-03-20,73641400,8469200,7129000,43466600,432747000,20825400,3119400,32042100
2023-03-21,73938300,9753500,8376800,34558700,547408000,19982000,3163300,31592300
2023-03-22,75701800,6315000,7943500,34873300,797295000,15444200,2632200,14952700
2023-03-23,67622100,7859400,9051500,36610900,564889000,16958100,3284900,14385900
2023-03-24,59196500,6600100,5696200,28172000,454920000,17218100,2533200,13401600
2023-03-27,52390300,7006800,6772300,26840200,361026000,20262800,2271800,14805900
2023-03-28,45992200,5605400,6115300,21878600,356104000,13537500,2369500,11047600
